Año,Entidad,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2020,Tamaulipas,Robo,Otros robos,Sin violencia,268,256,220,125,136,167,147,167,178,216,,
2020,Tamaulipas,Fraude,Fraude,Fraude,86,87,85,38,66,95,92,106,114,157,,
2020,Tamaulipas,Abuso de confianza,Abuso de confianza,Abuso de confianza,36,42,49,10,20,38,26,46,40,50,,
2020,Tamaulipas,Extorsión,Extorsión,Extorsión,12,7,17,9,15,9,5,12,12,13,,
2020,Tamaulipas,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,300,307,282,158,195,255,204,266,295,282,,
2020,Tamaulipas,Despojo,Despojo,Despojo,41,47,38,21,22,42,37,58,46,47,,
2020,Tamaulipas,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,5,2,3,1,0,3,1,3,4,3,,
2020,Tamaulipas,Violencia familiar,Violencia familiar,Violencia familiar,503,539,657,412,464,605,501,592,604,589,,
2020,Tamaulipas,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,,
2020,Tamaulipas,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,132,115,92,23,54,91,64,115,130,151,,
2020,Tamaulipas,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,52,59,46,45,29,54,44,57,58,71,,
2020,Tamaulipas,Corrupción de menores,Corrupción de menores,Corrupción de menores,1,5,5,2,2,4,2,2,0,2,,
2020,Tamaulipas,Trata de personas,Trata de personas,Trata de personas,0,0,1,0,0,0,0,0,2,1,,
2020,Tamaulipas,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,,
2020,Tamaulipas,Narcomenudeo,Narcomenudeo,Narcomenudeo,18,20,17,14,11,15,20,16,21,17,,
2020,Tamaulipas,Amenazas,Amenazas,Amenazas,136,129,129,92,108,142,125,124,143,138,,
2020,Tamaulipas,Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,9,16,30,21,11,14,17,21,16,17,,
2020,Tamaulipas,Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,0,0,0,0,,
2020,Tamaulipas,Falsedad,Falsedad,Falsedad,5,10,4,3,3,5,7,3,8,8,,
2020,Tamaulipas,Falsificación,Falsificación,Falsificación,11,10,18,6,9,7,16,10,8,14,,
2020,Tamaulipas,Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,1,1,1,1,0,0,0,0,1,0,,
2020,Tamaulipas,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,37,43,52,27,25,19,27,33,54,73,,
2020,Tamaulipas,Electorales,Electorales,Electorales,0,0,0,0,0,0,0,0,0,1,,
2020,Tamaulipas,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,92,91,79,54,64,76,63,100,93,100,,
2020,Tlaxcala,Homicidio,Homicidio doloso,Con arma de fuego,10,5,8,3,1,3,1,5,7,2,,
2020,Tlaxcala,Homicidio,Homicidio doloso,Con arma blanca,2,1,1,0,1,4,5,1,2,2,,
2020,Tlaxcala,Homicidio,Homicidio doloso,Con otro elemento,2,3,4,2,3,1,3,3,6,2,,
2020,Tlaxcala,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Homicidio,Homicidio culposo,Con arma de fuego,1,1,0,1,1,0,0,1,0,0,,
2020,Tlaxcala,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Homicidio,Homicidio culposo,En accidente de tránsito,4,6,3,2,2,1,1,1,7,2,,
2020,Tlaxcala,Homicidio,Homicidio culposo,Con otro elemento,0,1,0,0,0,0,1,0,0,0,,
2020,Tlaxcala,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,1,0,0,0,0,0,1,0,,
2020,Tlaxcala,Lesiones,Lesiones dolosas,Con arma blanca,0,0,0,0,0,0,1,0,0,0,,
2020,Tlaxcala,Lesiones,Lesiones dolosas,Con otro elemento,15,20,21,17,26,17,11,23,16,15,,
2020,Tlaxcala,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Lesiones,Lesiones culposas,En accidente de tránsito,8,12,10,5,5,5,4,5,12,6,,
2020,Tlaxcala,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,1,0,0,1,0,,
2020,Tlaxcala,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0,0,0,2,1,,
2020,Tlaxcala,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Aborto,Aborto,Aborto,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,1,0,0,2,1,0,1,0,2,,
2020,Tlaxcala,Secuestro,Secuestro,Secuestro extorsivo,3,1,1,2,1,1,0,0,0,1,,
2020,Tlaxcala,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,1,1,0,0,0,0,,
2020,Tlaxcala,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,0,2,0,0,0,2,2,2,0,,
2020,Tlaxcala,Abuso sexual,Abuso sexual,Abuso sexual,2,1,5,0,8,0,4,0,2,0,,
2020,Tlaxcala,Acoso sexual,Acoso sexual,Acoso sexual,0,0,1,0,0,0,1,0,0,0,,
2020,Tlaxcala,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,1,0,0,0,0,0,0,0,,
2020,Tlaxcala,Violación simple,Violación simple,Violación simple,0,3,2,4,5,3,4,2,4,2,,
2020,Tlaxcala,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,1,0,,
2020,Tlaxcala,Robo,Robo a casa habitación,Con violencia,1,5,3,3,2,8,2,5,3,1,,
2020,Tlaxcala,Robo,Robo a casa habitación,Sin violencia,7,3,9,12,26,37,28,17,32,41,,
2020,Tlaxcala,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,19,22,27,30,24,20,36,42,33,31,,
2020,Tlaxcala,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,85,97,81,71,65,60,56,95,74,64,,
2020,Tlaxcala,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,16,7,15,10,12,11,10,10,7,6,,
2020,Tlaxcala,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,19,12,13,11,11,10,17,5,8,5,,
2020,Tlaxcala,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Robo,Robo de autopartes,Sin violencia,2,1,0,0,0,0,0,1,0,0,,
2020,Tlaxcala,Robo,Robo a transportista,Con violencia,9,16,10,9,12,10,10,8,9,7,,
2020,Tlaxcala,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0,0,1,0,,
2020,Tlaxcala,Robo,Robo a transeúnte en vía pública,Con violencia,5,4,2,3,3,6,20,9,4,7,,
2020,Tlaxcala,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,1,0,0,0,0,0,0,0,,
2020,Tlaxcala,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0,2,0,0,,
2020,Tlaxcala,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,1,0,1,1,,
2020,Tlaxcala,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Robo,Robo en transporte individual,Con violencia,0,0,0,1,0,0,0,0,0,0,,
2020,Tlaxcala,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0,0,1,1,,
2020,Tlaxcala,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,1,0,0,0,0,,
2020,Tlaxcala,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0,0,0,1,,
2020,Tlaxcala,Robo,Robo a negocio,Con violencia,2,6,9,7,6,10,17,16,9,12,,
2020,Tlaxcala,Robo,Robo a negocio,Sin violencia,9,13,13,14,19,12,23,22,16,20,,
2020,Tlaxcala,Robo,Robo de ganado,Con violencia,0,1,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Robo,Robo de ganado,Sin violencia,4,1,0,0,1,3,6,5,3,2,,
2020,Tlaxcala,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,1,1,0,0,2,0,2,1,0,,
2020,Tlaxcala,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,1,0,1,0,0,0,2,,
2020,Tlaxcala,Robo,Robo de maquinaria,Robo de tractores Con violencia,1,1,2,1,0,1,0,1,0,0,,
2020,Tlaxcala,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,1,0,0,0,0,0,2,0,0,,
2020,Tlaxcala,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,1,4,3,10,2,,
2020,Tlaxcala,Robo,Otros robos,Con violencia,0,0,0,1,0,1,2,2,0,0,,
2020,Tlaxcala,Robo,Otros robos,Sin violencia,9,1,0,2,12,14,12,18,22,27,,
2020,Tlaxcala,Fraude,Fraude,Fraude,12,11,9,3,3,2,2,2,0,6,,
2020,Tlaxcala,Abuso de confianza,Abuso de confianza,Abuso de confianza,1,2,3,0,0,0,0,0,0,2,,
2020,Tlaxcala,Extorsión,Extorsión,Extorsión,1,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,20,30,21,20,11,11,8,14,14,20,,
2020,Tlaxcala,Despojo,Despojo,Despojo,5,10,5,0,2,1,0,0,1,2,,
2020,Tlaxcala,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,4,0,1,1,3,1,1,1,0,1,,
2020,Tlaxcala,Violencia familiar,Violencia familiar,Violencia familiar,0,5,0,0,2,0,0,1,1,2,,
2020,Tlaxcala,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,4,6,3,0,0,0,0,0,3,5,,
2020,Tlaxcala,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,1,0,0,0,0,0,0,1,1,,
2020,Tlaxcala,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Trata de personas,Trata de personas,Trata de personas,0,1,4,1,1,2,0,0,2,2,,
2020,Tlaxcala,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Narcomenudeo,Narcomenudeo,Narcomenudeo,17,20,18,21,32,19,22,15,14,8,,
2020,Tlaxcala,Amenazas,Amenazas,Amenazas,4,1,1,3,1,2,1,2,0,1,,
2020,Tlaxcala,Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,2,9,2,3,5,2,3,7,4,3,,
2020,Tlaxcala,Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,2,0,0,0,,
2020,Tlaxcala,Falsedad,Falsedad,Falsedad,0,0,1,0,0,0,0,0,0,1,,
2020,Tlaxcala,Falsificación,Falsificación,Falsificación,1,0,0,0,2,1,0,1,0,1,,
2020,Tlaxcala,Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Electorales,Electorales,Electorales,0,0,0,0,0,0,0,0,0,0,,
2020,Tlaxcala,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,26,22,17,23,23,26,16,39,21,31,,
2020,Veracruz de Ignacio de la Llave,Homicidio,Homicidio doloso,Con arma de fuego,66,61,64,70,60,91,57,94,50,54,,
2020,Veracruz de Ignacio de la Llave,Homicidio,Homicidio doloso,Con arma blanca,13,12,11,14,8,18,16,12,14,8,,
2020,Veracruz de Ignacio de la Llave,Homicidio,Homicidio doloso,Con otro elemento,19,27,23,32,22,33,31,24,28,20,,
2020,Veracruz de Ignacio de la Llave,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Homicidio,Homicidio culposo,En accidente de tránsito,36,36,67,47,33,40,44,59,45,54,,
2020,Veracruz de Ignacio de la Llave,Homicidio,Homicidio culposo,Con otro elemento,36,24,39,20,23,24,27,17,15,12,,
2020,Veracruz de Ignacio de la Llave,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Lesiones,Lesiones dolosas,Con arma de fuego,50,56,67,49,46,42,48,47,54,54,,
2020,Veracruz de Ignacio de la Llave,Lesiones,Lesiones dolosas,Con arma blanca,62,58,77,74,59,59,76,82,71,72,,
2020,Veracruz de Ignacio de la Llave,Lesiones,Lesiones dolosas,Con otro elemento,439,491,475,370,320,456,403,441,470,461,,
2020,Veracruz de Ignacio de la Llave,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Lesiones,Lesiones culposas,Con arma de fuego,2,1,1,3,3,2,4,0,2,1,,
2020,Veracruz de Ignacio de la Llave,Lesiones,Lesiones culposas,Con arma blanca,1,1,0,2,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Lesiones,Lesiones culposas,En accidente de tránsito,54,52,83,58,43,65,59,60,49,82,,
2020,Veracruz de Ignacio de la Llave,Lesiones,Lesiones culposas,Con otro elemento,89,90,93,51,48,42,53,62,61,72,,
2020,Veracruz de Ignacio de la Llave,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Feminicidio,Feminicidio,Con otro elemento,4,12,9,4,6,10,7,9,6,4,,
2020,Veracruz de Ignacio de la Llave,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Aborto,Aborto,Aborto,0,3,2,5,1,1,1,3,2,0,,
2020,Veracruz de Ignacio de la Llave,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,16,15,19,13,13,12,21,12,19,15,,
2020,Veracruz de Ignacio de la Llave,Secuestro,Secuestro,Secuestro extorsivo,17,15,16,8,10,8,9,11,7,6,,
2020,Veracruz de Ignacio de la Llave,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,68,86,75,45,40,54,50,58,51,50,,
2020,Veracruz de Ignacio de la Llave,Abuso sexual,Abuso sexual,Abuso sexual,35,55,69,43,56,64,56,58,67,65,,
2020,Veracruz de Ignacio de la Llave,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,16,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,24,34,44,19,20,3,19,20,24,27,,
2020,Veracruz de Ignacio de la Llave,Violación simple,Violación simple,Violación simple,32,32,38,27,27,31,37,33,33,44,,
2020,Veracruz de Ignacio de la Llave,Violación equiparada,Violación equiparada,Violación equiparada,1,1,1,1,1,3,0,1,2,1,,
2020,Veracruz de Ignacio de la Llave,Incesto,Incesto,Incesto,0,0,0,0,1,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,67,117,136,100,111,100,104,104,134,129,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a casa habitación,Con violencia,41,39,46,41,37,49,46,51,35,42,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a casa habitación,Sin violencia,246,218,234,126,103,181,161,165,205,220,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,126,140,127,140,114,157,125,136,130,172,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,320,311,307,251,183,224,246,234,264,262,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,24,28,46,38,48,57,43,46,45,32,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,122,112,158,91,90,111,124,119,141,130,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,2,2,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,2,0,1,0,0,1,0,1,1,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de autopartes,Con violencia,1,0,1,1,3,0,0,1,0,1,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de autopartes,Sin violencia,9,14,8,7,2,12,9,9,14,11,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a transportista,Con violencia,11,18,18,17,14,8,18,12,16,16,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a transportista,Sin violencia,6,1,1,2,2,3,4,2,2,4,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a transeúnte en vía pública,Con violencia,163,151,186,92,97,114,132,101,130,150,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a transeúnte en vía pública,Sin violencia,57,50,73,32,24,29,32,39,48,52,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,30,19,17,9,4,14,14,5,9,13,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,15,15,19,9,4,7,2,11,13,17,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo en transporte público individual,Con violencia,5,5,7,4,2,5,3,3,1,6,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo en transporte público individual,Sin violencia,3,4,4,1,0,1,0,0,2,3,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo en transporte público colectivo,Con violencia,2,8,3,5,6,4,1,3,6,10,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo en transporte público colectivo,Sin violencia,5,2,0,0,1,0,2,1,0,0,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo en transporte individual,Con violencia,2,2,10,6,4,4,5,5,4,2,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo en transporte individual,Sin violencia,3,1,2,0,0,0,3,0,2,0,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a institución bancaria,Con violencia,2,0,0,2,1,1,2,3,1,4,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a institución bancaria,Sin violencia,2,0,1,1,0,0,1,7,1,0,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a negocio,Con violencia,356,349,297,250,299,363,353,322,342,399,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo a negocio,Sin violencia,172,170,138,98,80,149,114,131,140,151,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de ganado,Sin violencia,42,54,51,27,41,45,30,29,43,47,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,1,0,0,2,2,1,1,0,0,2,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,6,3,3,6,2,6,3,4,4,6,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,1,1,0,0,0,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,1,0,2,2,0,0,1,0,,
2020,Veracruz de Ignacio de la Llave,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,0,0,0,,
